person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
23,male,Master,62621,0,MORTGAGE,10000,HOMEIMPROVEMENT,6.88,0.16,3,681,yes,0
30,male,Bachelor,49106,4,RENT,5500,PERSONAL,7.74,0.11,6,638,yes,0
26,male,Bachelor,108996,6,RENT,7200,DEBTCONSOLIDATION,9.91,0.07,2,562,yes,0
26,male,Bachelor,65862,4,MORTGAGE,10000,EDUCATION,8.88,0.15,4,652,yes,0
24,female,High School,50554,5,OWN,5600,PERSONAL,6.03,0.11,3,692,no,0
23,male,Bachelor,63261,0,MORTGAGE,12800,EDUCATION,10.65,0.2,2,598,yes,0
55,male,High School,150774,32,MORTGAGE,8400,PERSONAL,9.63,0.06,18,697,no,0
24,male,Master,33144,0,RENT,8000,VENTURE,8.9,0.24,4,585,yes,0
22,female,Bachelor,211147,2,MORTGAGE,18000,MEDICAL,11.01,0.09,3,686,yes,0
27,male,Master,78965,9,OWN,12000,HOMEIMPROVEMENT,12.09,0.15,7,667,yes,0
33,male,Bachelor,48670,10,MORTGAGE,3000,PERSONAL,7.68,0.06,7,588,yes,0
32,male,Associate,136514,9,RENT,12000,HOMEIMPROVEMENT,16.29,0.09,5,630,no,1
37,female,Associate,84661,14,MORTGAGE,8000,VENTURE,9.72,0.09,9,668,yes,0
27,female,Associate,58713,2,RENT,5000,MEDICAL,11.58,0.09,5,683,no,0
27,male,High School,144731,7,MORTGAGE,25000,HOMEIMPROVEMENT,16.07,0.17,10,650,yes,0
31,male,Associate,52740,11,RENT,1000,MEDICAL,10.74,0.02,9,631,no,0
25,male,High School,121158,1,MORTGAGE,25000,EDUCATION,10.75,0.21,4,619,no,0
26,female,Associate,38336,0,RENT,3508,DEBTCONSOLIDATION,7.25,0.09,4,624,no,0
23,female,Associate,52233,0,MORTGAGE,9564,DEBTCONSOLIDATION,6.86,0.18,3,542,yes,0
24,male,High School,65432,3,MORTGAGE,7060,MEDICAL,9.1,0.11,2,648,yes,0
37,male,Bachelor,36572,13,RENT,7750,VENTURE,11.01,0.21,17,611,no,1
26,female,Master,87279,4,MORTGAGE,10000,HOMEIMPROVEMENT,11.01,0.11,3,613,no,0
26,female,High School,78656,5,RENT,3000,DEBTCONSOLIDATION,6.17,0.04,3,628,yes,0
37,female,Associate,103179,14,MORTGAGE,8000,HOMEIMPROVEMENT,11.99,0.08,17,576,no,0
40,male,Bachelor,46038,17,MORTGAGE,10000,PERSONAL,11.14,0.22,11,682,yes,0
30,male,High School,63064,8,MORTGAGE,12200,EDUCATION,15.28,0.19,7,644,yes,0
22,male,High School,25208,3,RENT,5000,DEBTCONSOLIDATION,11.86,0.2,4,673,yes,0
26,female,Bachelor,68943,2,MORTGAGE,6000,VENTURE,9.57,0.09,4,584,no,0
23,male,Bachelor,58784,1,RENT,4800,EDUCATION,7.9,0.08,2,661,yes,0
26,female,Associate,91034,3,RENT,10000,EDUCATION,15.58,0.11,2,522,yes,0
38,male,Associate,46094,14,OTHER,12000,EDUCATION,13.47,0.26,16,618,no,1
22,female,High School,68824,0,RENT,25000,HOMEIMPROVEMENT,14.96,0.36,3,634,no,1
31,male,Master,29089,10,RENT,3000,PERSONAL,7.49,0.1,10,636,no,0
26,female,High School,98509,6,MORTGAGE,9100,EDUCATION,10.95,0.09,4,588,yes,0
32,male,High School,58694,10,RENT,5000,DEBTCONSOLIDATION,11.97,0.09,10,630,no,0
23,male,Master,31178,1,OWN,4000,MEDICAL,15.27,0.13,4,649,yes,0
38,male,High School,94761,16,MORTGAGE,3225,HOMEIMPROVEMENT,5.79,0.03,13,636,yes,0
22,female,High School,99165,0,MORTGAGE,20000,EDUCATION,7.84,0.2,3,647,yes,0
25,male,High School,72896,3,OWN,5500,EDUCATION,10.99,0.08,2,648,no,0
25,female,Master,41822,0,MORTGAGE,6000,DEBTCONSOLIDATION,15.44,0.14,3,648,no,1
25,male,Bachelor,39031,4,MORTGAGE,3250,PERSONAL,10.74,0.08,2,668,no,1
25,male,Master,111182,3,RENT,12000,HOMEIMPROVEMENT,13.43,0.11,3,545,yes,0
23,female,Bachelor,96721,1,MORTGAGE,6000,EDUCATION,5.99,0.06,4,661,no,0
26,female,Associate,48858,5,RENT,12000,MEDICAL,7.51,0.25,2,516,yes,0
41,female,Bachelor,51433,17,RENT,2000,DEBTCONSOLIDATION,13.23,0.04,15,683,no,0
40,female,Associate,115262,15,MORTGAGE,5000,MEDICAL,10.65,0.04,16,583,yes,0
26,female,High School,67074,6,MORTGAGE,6338,EDUCATION,10.66,0.09,4,597,no,0
31,female,High School,75811,8,MORTGAGE,8500,EDUCATION,14.09,0.11,5,591,yes,0
36,male,Master,76714,14,MORTGAGE,6250,MEDICAL,7.49,0.08,12,673,yes,0
24,male,Associate,85094,0,MORTGAGE,16000,DEBTCONSOLIDATION,10.62,0.19,2,573,no,0
21,male,High School,37579,0,RENT,3200,DEBTCONSOLIDATION,10.37,0.09,3,574,no,1
33,male,Bachelor,70148,10,RENT,20997,EDUCATION,16.29,0.3,5,554,no,1
27,male,Bachelor,98410,5,RENT,12000,DEBTCONSOLIDATION,10.71,0.12,6,710,yes,0
24,female,Bachelor,35421,0,RENT,11269,MEDICAL,10.47,0.32,4,679,no,1
25,male,Master,55313,3,MORTGAGE,6800,HOMEIMPROVEMENT,6.03,0.12,2,647,no,0
27,female,Master,38624,5,MORTGAGE,11261,VENTURE,8.15,0.29,4,585,yes,0
21,male,High School,21790,0,RENT,5000,DEBTCONSOLIDATION,10.37,0.23,3,635,no,1
26,male,High School,116328,3,MORTGAGE,10000,VENTURE,20,0.09,3,577,no,1
26,female,Bachelor,266203,3,MORTGAGE,9000,VENTURE,11.26,0.03,3,515,yes,0
36,female,High School,51323,13,RENT,2000,VENTURE,11.14,0.04,11,580,yes,0
30,male,Associate,96849,10,RENT,14000,EDUCATION,14.73,0.14,6,661,yes,0
24,female,Associate,44029,0,RENT,15000,VENTURE,12.85,0.34,3,633,no,1
46,male,Master,54748,22,MORTGAGE,6000,PERSONAL,13.67,0.11,12,706,no,0
25,male,Bachelor,61146,5,RENT,8400,MEDICAL,13.22,0.14,3,650,no,0
29,male,Associate,90708,3,RENT,15000,PERSONAL,7.88,0.17,5,650,yes,0
22,male,High School,145113,0,MORTGAGE,8000,EDUCATION,12.69,0.06,2,640,no,0
22,male,Associate,33985,0,RENT,16300,DEBTCONSOLIDATION,11.01,0.48,4,643,no,1
33,female,Bachelor,29695,11,RENT,8000,VENTURE,11.12,0.27,9,684,no,1
24,male,Associate,65750,2,RENT,10000,EDUCATION,10.06,0.15,2,633,no,1
23,male,Bachelor,31215,0,MORTGAGE,7001,PERSONAL,13.92,0.22,4,503,yes,0
25,male,Bachelor,84706,0,RENT,10000,MEDICAL,8.95,0.12,3,574,yes,0
39,male,High School,97373,18,MORTGAGE,12000,HOMEIMPROVEMENT,8.88,0.12,13,596,yes,0
23,male,High School,118502,0,RENT,10000,EDUCATION,16.4,0.08,2,653,no,1
21,male,Bachelor,37360,0,RENT,6000,MEDICAL,7.51,0.16,3,598,yes,0
25,female,Bachelor,58252,0,OWN,15000,EDUCATION,10.25,0.26,4,628,yes,0
27,male,High School,54948,6,RENT,7500,PERSONAL,12.73,0.14,6,565,yes,0
31,male,Master,38335,11,OWN,12500,PERSONAL,8.94,0.33,8,683,yes,0
23,female,Master,51672,1,RENT,8500,EDUCATION,6.92,0.16,3,658,yes,0
27,female,Master,36896,5,RENT,11500,VENTURE,10.36,0.31,6,677,no,1
25,female,Associate,102687,1,MORTGAGE,14000,EDUCATION,5.79,0.14,2,631,yes,0
28,female,Associate,97163,1,OWN,16000,HOMEIMPROVEMENT,11.66,0.16,7,621,no,0
30,female,Doctorate,78873,7,RENT,11475,PERSONAL,13.72,0.15,6,703,yes,0
29,male,Master,56063,7,MORTGAGE,6000,VENTURE,11.49,0.11,5,657,no,0
25,female,Associate,47892,0,RENT,8173,PERSONAL,12.39,0.17,2,624,no,1
31,female,Bachelor,36804,10,RENT,6600,HOMEIMPROVEMENT,16.49,0.18,8,646,no,1
28,female,Master,108608,7,MORTGAGE,12000,HOMEIMPROVEMENT,13.92,0.11,6,679,yes,0
36,female,High School,81171,15,RENT,10000,PERSONAL,16,0.12,14,619,no,0
53,male,High School,66067,28,RENT,10000,MEDICAL,14.59,0.15,27,646,no,1
24,male,High School,99445,5,MORTGAGE,7500,EDUCATION,8.32,0.08,3,676,no,0
23,male,Master,129043,0,MORTGAGE,30000,MEDICAL,9.99,0.23,3,655,no,0
22,female,Bachelor,66891,0,OWN,1000,VENTURE,8.59,0.01,3,562,yes,0
24,female,High School,181159,0,MORTGAGE,8000,EDUCATION,8.75,0.04,4,574,yes,0
25,male,Bachelor,76266,6,MORTGAGE,11000,VENTURE,11.01,0.14,3,640,yes,0
24,female,Associate,55109,2,MORTGAGE,9200,HOMEIMPROVEMENT,11.89,0.17,4,628,no,0
24,male,Associate,40599,0,RENT,9000,EDUCATION,12.95,0.22,4,647,yes,0
36,male,Master,37315,15,RENT,8000,HOMEIMPROVEMENT,11.11,0.21,13,651,no,1
25,male,Bachelor,73067,3,RENT,15000,DEBTCONSOLIDATION,8.25,0.21,3,679,yes,0
23,male,Associate,97200,0,MORTGAGE,20000,VENTURE,14.96,0.21,3,515,yes,0
23,male,Bachelor,77105,2,RENT,6000,VENTURE,13.22,0.08,2,653,no,0
28,male,Associate,55060,9,MORTGAGE,3000,EDUCATION,5.79,0.05,8,698,no,0
49,female,Master,75149,27,MORTGAGE,12000,PERSONAL,12.21,0.16,12,753,no,0
25,female,Associate,51695,5,RENT,16064,VENTURE,14.17,0.31,4,573,no,1
25,male,High School,72883,7,RENT,1200,MEDICAL,7.66,0.02,3,667,yes,0
21,male,Master,34420,0,RENT,7500,EDUCATION,6.76,0.22,4,472,yes,0
29,male,Associate,87518,7,MORTGAGE,1193,EDUCATION,14.81,0.01,8,657,no,0
24,male,Master,66465,0,MORTGAGE,12000,DEBTCONSOLIDATION,11.01,0.18,4,700,yes,0
26,male,High School,26244,3,RENT,3968,DEBTCONSOLIDATION,11.97,0.15,3,628,no,0
40,female,Associate,179191,20,MORTGAGE,5000,VENTURE,6.03,0.03,11,708,yes,0
27,male,Associate,87311,7,MORTGAGE,17000,MEDICAL,6.18,0.19,6,535,yes,0
24,male,High School,50080,5,RENT,15337,DEBTCONSOLIDATION,12.81,0.31,3,545,no,1
27,female,Bachelor,43538,5,MORTGAGE,12000,VENTURE,8.94,0.28,8,660,yes,0
22,female,High School,66829,0,MORTGAGE,1400,EDUCATION,13.49,0.02,3,626,no,0
22,male,Bachelor,72890,1,RENT,3000,PERSONAL,11.89,0.04,4,657,yes,0
23,male,Associate,180201,0,OWN,7000,PERSONAL,8.94,0.04,2,576,yes,0
24,male,Bachelor,57589,0,MORTGAGE,6000,VENTURE,8.37,0.1,3,592,yes,0
49,female,Associate,68231,29,MORTGAGE,15000,MEDICAL,11.01,0.22,13,576,no,1
28,female,Associate,85026,7,OWN,8000,VENTURE,11.49,0.09,9,678,yes,0
27,male,Associate,73125,1,RENT,12000,MEDICAL,13.92,0.16,8,625,yes,0
27,female,Associate,101788,3,MORTGAGE,20000,PERSONAL,12.29,0.2,8,619,no,1
31,female,Bachelor,20336,7,RENT,3000,EDUCATION,13.85,0.15,6,648,no,1
30,male,Associate,45535,6,MORTGAGE,6600,MEDICAL,13.49,0.14,9,586,yes,0
22,female,Bachelor,39626,0,RENT,5000,DEBTCONSOLIDATION,7.68,0.13,4,676,no,0
28,male,Master,144878,5,MORTGAGE,14400,MEDICAL,10.74,0.1,7,686,yes,0
36,male,Bachelor,102076,13,RENT,25000,EDUCATION,12.87,0.24,11,617,yes,0
29,female,Bachelor,25285,9,OWN,5000,EDUCATION,5.79,0.2,7,683,yes,0
28,male,Associate,135215,7,MORTGAGE,15000,HOMEIMPROVEMENT,11.12,0.11,7,664,no,0
28,male,Master,71988,3,MORTGAGE,23923,EDUCATION,11.28,0.33,8,659,no,0
22,female,High School,36715,0,RENT,7200,MEDICAL,8.9,0.2,2,633,no,1
66,male,Bachelor,51470,44,RENT,6475,MEDICAL,9.99,0.13,30,600,yes,0
26,female,Bachelor,22849,3,RENT,4000,DEBTCONSOLIDATION,11.78,0.18,5,648,no,1
33,male,Master,49162,11,RENT,15000,PERSONAL,9.88,0.31,5,700,no,1
33,female,Associate,58650,3,RENT,3600,DEBTCONSOLIDATION,11.99,0.06,10,681,no,0
25,female,Master,60978,1,RENT,8000,VENTURE,7.9,0.13,4,591,yes,0
28,female,Associate,30959,1,RENT,7000,DEBTCONSOLIDATION,9.46,0.23,8,622,yes,0
24,female,Master,64562,0,MORTGAGE,15000,VENTURE,11.01,0.23,2,648,no,0
23,male,Associate,102960,2,MORTGAGE,5000,DEBTCONSOLIDATION,14.35,0.05,2,673,no,0
32,male,Associate,72638,10,MORTGAGE,12000,EDUCATION,6.58,0.17,11,584,yes,0
21,male,Master,62258,0,MORTGAGE,13000,EDUCATION,11.01,0.21,3,573,yes,0
23,female,High School,107008,0,MORTGAGE,12000,EDUCATION,7.51,0.11,4,593,yes,0
34,male,Associate,65797,8,MORTGAGE,7000,MEDICAL,11.89,0.11,9,582,yes,0
29,male,Master,133055,11,MORTGAGE,8500,EDUCATION,7.51,0.06,10,658,yes,0
25,male,Master,96889,2,MORTGAGE,6000,HOMEIMPROVEMENT,7.9,0.06,3,489,yes,0
24,female,High School,18339,0,RENT,4393,DEBTCONSOLIDATION,10.58,0.24,3,623,no,1
22,male,Bachelor,26315,0,RENT,4973,EDUCATION,7.02,0.19,4,635,yes,0
28,male,Master,97237,7,RENT,22000,VENTURE,9.76,0.23,9,639,yes,0
25,male,High School,24048,4,RENT,3800,DEBTCONSOLIDATION,14.35,0.16,4,600,no,1
24,male,Bachelor,85246,2,RENT,18000,HOMEIMPROVEMENT,9.88,0.21,2,591,yes,0
23,female,Associate,58771,1,RENT,6000,EDUCATION,11.89,0.1,3,567,no,0
33,male,Bachelor,89597,11,RENT,10000,HOMEIMPROVEMENT,11.01,0.11,8,643,no,0
24,male,Associate,136032,0,MORTGAGE,8390,EDUCATION,10.54,0.06,3,650,no,0
24,male,High School,61966,0,MORTGAGE,12000,DEBTCONSOLIDATION,17.43,0.19,4,617,no,1
27,male,Bachelor,41523,3,RENT,6000,VENTURE,13.3,0.14,6,678,no,0
30,female,Bachelor,80104,9,MORTGAGE,3527,EDUCATION,12.32,0.04,8,548,yes,0
24,male,Bachelor,54254,0,OTHER,10000,MEDICAL,13.22,0.18,4,621,yes,0
29,female,Bachelor,66969,9,MORTGAGE,9715,DEBTCONSOLIDATION,12.33,0.15,8,631,no,1
25,female,High School,73370,3,MORTGAGE,1200,DEBTCONSOLIDATION,7.66,0.02,3,572,yes,0
21,male,Bachelor,119036,0,MORTGAGE,15000,MEDICAL,11.36,0.13,4,577,yes,0
21,male,High School,59812,0,RENT,6000,DEBTCONSOLIDATION,14.84,0.1,4,568,no,1
22,male,High School,46057,1,RENT,3200,EDUCATION,13.04,0.07,2,613,yes,0
28,male,Associate,33975,5,RENT,4000,DEBTCONSOLIDATION,15.23,0.12,8,663,yes,0
25,female,High School,368261,2,RENT,24250,PERSONAL,13.85,0.07,4,558,yes,0
25,female,Bachelor,73166,1,RENT,12000,VENTURE,5.42,0.16,3,570,no,0
23,female,Master,22512,0,RENT,4500,VENTURE,7.49,0.2,4,692,no,1
25,male,Associate,62682,0,RENT,1325,VENTURE,14.79,0.02,3,669,yes,0
28,female,Associate,289205,5,MORTGAGE,8400,VENTURE,11.01,0.03,8,560,yes,0
29,male,Associate,37179,11,MORTGAGE,5000,HOMEIMPROVEMENT,7.51,0.13,8,700,yes,0
24,male,High School,67122,2,MORTGAGE,9600,EDUCATION,10.78,0.14,4,595,no,1
26,female,Associate,40039,2,MORTGAGE,4200,DEBTCONSOLIDATION,16.02,0.1,3,587,no,1
24,male,Master,217203,2,RENT,11200,PERSONAL,5.79,0.05,4,605,yes,0
27,male,Bachelor,81346,8,RENT,5000,PERSONAL,14.09,0.06,5,607,yes,0
25,male,Associate,132059,0,MORTGAGE,15000,DEBTCONSOLIDATION,10.25,0.11,3,551,yes,0
28,female,Associate,58349,3,RENT,3200,EDUCATION,15.7,0.05,7,573,yes,0
32,male,Associate,30853,9,RENT,10753,PERSONAL,12.51,0.35,7,685,no,1
23,male,Associate,72973,0,MORTGAGE,12000,EDUCATION,7.88,0.16,2,589,no,0
24,male,Bachelor,232568,2,MORTGAGE,10000,EDUCATION,13.06,0.04,4,657,no,0
26,female,High School,94021,3,RENT,13500,VENTURE,12.87,0.14,2,618,yes,0
47,male,High School,63591,25,OWN,5000,VENTURE,10.08,0.08,12,648,yes,0
30,female,High School,45581,8,RENT,8000,EDUCATION,9.58,0.18,9,525,no,0
23,male,Associate,39379,0,OWN,9250,EDUCATION,17.19,0.23,4,645,yes,0
27,male,Associate,46300,7,MORTGAGE,5000,DEBTCONSOLIDATION,9.76,0.11,5,618,yes,0
23,male,Bachelor,134332,1,MORTGAGE,8350,MEDICAL,11.89,0.06,2,676,no,0
32,female,Bachelor,97143,8,RENT,25000,MEDICAL,12.87,0.26,9,584,no,1
23,male,Bachelor,36761,0,RENT,13000,DEBTCONSOLIDATION,13.57,0.35,2,650,no,1
38,male,High School,80131,15,RENT,10000,PERSONAL,15.99,0.12,12,704,no,1
27,female,Master,72065,4,RENT,15000,DEBTCONSOLIDATION,10.75,0.21,7,669,no,0
24,male,High School,87143,5,MORTGAGE,6000,VENTURE,9.99,0.07,2,621,yes,0
24,male,Bachelor,138831,1,RENT,12000,EDUCATION,6.54,0.09,3,572,yes,0
24,male,Bachelor,161691,5,RENT,9000,DEBTCONSOLIDATION,7.9,0.06,4,694,no,0
21,male,Associate,60011,0,RENT,6000,VENTURE,15.99,0.1,4,640,no,1
31,male,Bachelor,192085,5,MORTGAGE,16000,DEBTCONSOLIDATION,15.65,0.08,6,595,no,1
24,female,High School,56305,3,RENT,13000,MEDICAL,13.47,0.23,2,628,no,1
33,female,Master,84923,12,RENT,10000,HOMEIMPROVEMENT,11,0.12,9,700,yes,0
23,female,Master,54261,0,OWN,3000,VENTURE,12.98,0.06,3,726,no,0
27,female,High School,47583,2,RENT,3329,MEDICAL,12.64,0.07,6,643,no,1
28,male,Master,81392,8,MORTGAGE,25000,VENTURE,10.36,0.31,8,694,no,0
25,male,High School,67174,2,RENT,20000,VENTURE,9.88,0.3,4,646,no,1
28,male,Associate,32281,6,RENT,4051,DEBTCONSOLIDATION,11.52,0.13,6,664,no,1
29,male,High School,196407,6,RENT,25000,DEBTCONSOLIDATION,9.91,0.13,5,678,yes,0
31,male,Bachelor,121396,7,RENT,12000,MEDICAL,14.91,0.1,7,643,no,1
25,male,Associate,54922,2,RENT,10000,HOMEIMPROVEMENT,12.14,0.18,4,633,no,1
34,female,Bachelor,45940,9,MORTGAGE,12000,MEDICAL,11.01,0.26,7,667,yes,0
23,male,Associate,79915,0,RENT,10250,DEBTCONSOLIDATION,14.38,0.13,4,670,no,1
24,male,High School,133247,2,MORTGAGE,12000,MEDICAL,10.68,0.09,3,602,no,0
29,male,Master,54927,4,MORTGAGE,8000,HOMEIMPROVEMENT,15.58,0.15,9,683,no,0
23,female,Bachelor,83739,3,RENT,6000,DEBTCONSOLIDATION,16.02,0.07,2,658,no,1
23,male,High School,56467,0,RENT,10000,DEBTCONSOLIDATION,12.61,0.18,2,659,no,1
28,female,Associate,60933,5,RENT,7000,HOMEIMPROVEMENT,14.27,0.11,9,639,no,1
26,male,Associate,50350,5,RENT,6750,EDUCATION,5.99,0.13,3,511,yes,0
28,male,Bachelor,73059,9,MORTGAGE,35000,EDUCATION,10.59,0.48,6,659,no,0
23,female,Master,111790,0,RENT,4800,MEDICAL,10,0.04,3,704,no,0
25,male,Bachelor,73949,4,MORTGAGE,15000,HOMEIMPROVEMENT,14.65,0.2,3,666,yes,0
38,male,High School,78769,18,MORTGAGE,10000,MEDICAL,13.49,0.13,12,630,yes,0
26,male,Associate,122207,5,MORTGAGE,8000,EDUCATION,11.99,0.07,3,648,yes,0
28,female,High School,62181,3,OWN,20400,MEDICAL,17.74,0.33,6,616,no,1
27,male,Bachelor,91109,5,MORTGAGE,12000,EDUCATION,9.91,0.13,10,595,no,1
23,male,Bachelor,114924,3,OWN,10900,EDUCATION,7.74,0.09,4,601,yes,0
23,male,Bachelor,76988,0,RENT,16000,EDUCATION,14.42,0.21,3,683,no,1
32,male,Associate,96813,9,RENT,12000,HOMEIMPROVEMENT,6.62,0.12,10,691,no,0
24,female,Bachelor,79707,0,OWN,5000,EDUCATION,10.74,0.06,2,702,no,0
25,female,Bachelor,47293,1,RENT,8000,EDUCATION,6.03,0.17,4,657,no,0
25,male,High School,80436,2,MORTGAGE,15000,MEDICAL,7.57,0.19,4,584,yes,0
28,female,Associate,87271,7,MORTGAGE,4500,MEDICAL,6.62,0.05,8,637,no,0
22,male,Bachelor,74528,0,MORTGAGE,16000,MEDICAL,16.45,0.21,4,611,no,1
24,female,High School,36941,1,RENT,9000,VENTURE,6.93,0.24,4,634,yes,0
29,male,Bachelor,77460,8,MORTGAGE,15000,MEDICAL,15.27,0.19,8,673,no,1
27,female,Bachelor,48033,2,MORTGAGE,3000,MEDICAL,9.55,0.06,6,605,yes,0
27,female,High School,94359,6,OWN,12000,MEDICAL,15.58,0.13,7,601,yes,0
22,male,Bachelor,108930,0,RENT,12000,DEBTCONSOLIDATION,8.94,0.11,3,676,yes,0
36,female,Associate,49076,14,RENT,2500,VENTURE,5.62,0.05,11,662,no,0
24,male,Bachelor,26681,2,RENT,5000,EDUCATION,6.99,0.19,3,604,no,0
25,female,Bachelor,72982,5,MORTGAGE,13000,MEDICAL,14.17,0.18,3,691,no,0
25,female,Associate,80159,1,MORTGAGE,18500,HOMEIMPROVEMENT,12.21,0.23,2,623,no,0
27,male,Master,33745,6,RENT,1512,EDUCATION,12.65,0.04,5,632,yes,0
21,male,High School,47116,0,RENT,2000,VENTURE,11.01,0.04,2,620,yes,0
35,male,Bachelor,271342,9,MORTGAGE,14291,VENTURE,15.83,0.05,14,617,yes,0
28,female,Associate,54021,3,RENT,15000,VENTURE,11.01,0.28,10,662,no,1
26,male,Bachelor,34562,6,RENT,2697,MEDICAL,13.21,0.08,6,672,yes,0
23,male,High School,34941,1,RENT,5086,MEDICAL,14.14,0.15,4,670,no,1
22,female,Associate,49006,0,RENT,7000,DEBTCONSOLIDATION,10.43,0.14,4,607,no,0
22,female,Bachelor,91039,0,MORTGAGE,8150,MEDICAL,7.51,0.09,4,615,yes,0
29,male,Associate,150589,6,RENT,24000,VENTURE,11.01,0.16,5,681,no,0
30,female,High School,181444,5,RENT,21000,VENTURE,12.62,0.12,9,536,yes,0
21,female,High School,18421,1,MORTGAGE,1500,MEDICAL,11.01,0.08,4,623,no,0
28,male,Doctorate,54358,5,MORTGAGE,10000,DEBTCONSOLIDATION,8.59,0.18,10,598,yes,0
31,male,Bachelor,77928,10,MORTGAGE,9000,PERSONAL,6.53,0.12,5,673,no,0
26,male,Associate,64479,4,RENT,9600,VENTURE,11.33,0.15,3,666,no,0
23,female,High School,36082,2,RENT,1600,EDUCATION,10.83,0.04,4,644,yes,0
24,female,High School,70716,2,RENT,2000,MEDICAL,15.37,0.03,4,536,no,1
32,female,Bachelor,59003,8,MORTGAGE,8400,MEDICAL,10.74,0.14,6,658,no,0
37,female,Associate,94560,14,RENT,9600,MEDICAL,12.99,0.1,16,605,yes,0
27,female,Associate,73314,5,RENT,4800,PERSONAL,13.35,0.07,9,685,yes,0
25,male,Associate,93483,0,MORTGAGE,6077,MEDICAL,8.93,0.07,4,596,no,0
31,female,High School,29621,11,RENT,4000,PERSONAL,13.48,0.14,6,603,no,0
31,female,Master,95296,10,RENT,1400,DEBTCONSOLIDATION,11.01,0.01,6,676,no,0
27,female,High School,40590,5,RENT,10625,MEDICAL,6.62,0.26,5,553,no,1
27,female,Associate,22518,6,RENT,8000,PERSONAL,10.25,0.36,10,620,no,1
33,male,High School,90942,8,MORTGAGE,6000,PERSONAL,7.9,0.07,8,651,yes,0
23,male,Associate,55704,0,RENT,5000,VENTURE,14.22,0.09,4,642,no,0
35,female,Associate,26436,11,RENT,8000,DEBTCONSOLIDATION,11.14,0.3,7,678,no,1
24,female,High School,60570,0,RENT,6000,EDUCATION,16.07,0.1,4,664,yes,0
26,male,Bachelor,31164,6,RENT,8500,MEDICAL,11.71,0.27,2,517,no,1
30,female,Associate,75319,8,MORTGAGE,15000,EDUCATION,6.53,0.2,10,585,no,0
37,male,Associate,141977,14,MORTGAGE,8000,HOMEIMPROVEMENT,13.06,0.06,13,663,yes,0
30,female,High School,61730,8,RENT,12000,DEBTCONSOLIDATION,13.48,0.19,6,584,yes,0
29,male,High School,75830,9,RENT,9000,PERSONAL,13.49,0.12,9,595,no,0
29,male,High School,116936,8,RENT,10000,PERSONAL,8.88,0.09,8,608,no,0
25,male,Bachelor,54193,0,RENT,15000,EDUCATION,14.59,0.28,3,675,no,1
43,female,Associate,131383,19,MORTGAGE,18000,MEDICAL,10.75,0.14,13,636,no,0
32,female,Master,130666,11,OWN,5200,PERSONAL,14.65,0.04,9,733,yes,0
29,male,Master,52568,2,RENT,6000,PERSONAL,15.96,0.11,6,633,no,1
26,male,High School,49037,1,MORTGAGE,12000,HOMEIMPROVEMENT,13.49,0.24,2,639,yes,0
25,male,Associate,54809,5,RENT,10000,VENTURE,12.88,0.18,3,616,yes,0
25,female,High School,73085,2,MORTGAGE,10000,DEBTCONSOLIDATION,11.49,0.14,2,601,yes,0
34,male,Associate,31973,9,OWN,10000,EDUCATION,8.94,0.31,9,683,yes,0
26,female,Master,55517,1,RENT,6500,MEDICAL,10.99,0.12,4,661,yes,0
24,female,Bachelor,52734,1,RENT,3500,VENTURE,11.09,0.07,4,680,no,0
26,male,Master,77564,2,RENT,7500,EDUCATION,9.83,0.1,4,633,no,0
29,male,Doctorate,82829,6,MORTGAGE,2000,HOMEIMPROVEMENT,7.43,0.02,7,718,yes,0
26,male,Bachelor,116010,2,MORTGAGE,8000,VENTURE,7.29,0.07,4,582,yes,0
24,male,Master,31889,3,RENT,6000,DEBTCONSOLIDATION,7.71,0.19,4,682,no,0
42,male,Associate,46773,21,MORTGAGE,6500,MEDICAL,11.01,0.14,14,693,no,0
21,female,High School,41547,0,RENT,15000,MEDICAL,11.71,0.36,2,576,no,1
38,female,Associate,156842,17,MORTGAGE,30000,DEBTCONSOLIDATION,9.91,0.19,11,619,yes,0
26,female,High School,66800,6,RENT,14000,HOMEIMPROVEMENT,9.15,0.21,4,615,yes,0
24,male,Master,62103,0,RENT,10000,DEBTCONSOLIDATION,17.19,0.16,2,630,no,1
28,male,Master,61511,6,MORTGAGE,12000,VENTURE,11.01,0.2,8,639,no,0
32,female,Bachelor,83272,11,MORTGAGE,4800,MEDICAL,11,0.06,6,646,yes,0
26,female,Associate,48728,1,RENT,10200,MEDICAL,11.01,0.21,3,613,no,0
27,male,High School,36949,4,RENT,2400,MEDICAL,17.49,0.06,10,605,no,1
25,male,Bachelor,71564,4,RENT,15000,VENTURE,15.58,0.21,2,624,no,1
24,male,Associate,61197,0,RENT,6000,MEDICAL,5.79,0.1,4,616,no,0
23,female,Associate,61050,1,OWN,7000,VENTURE,8.9,0.11,4,603,no,0
41,male,Bachelor,38067,18,RENT,9250,HOMEIMPROVEMENT,16.49,0.24,13,685,no,1
23,female,Master,72972,0,RENT,15000,DEBTCONSOLIDATION,10.65,0.21,3,665,yes,0
24,male,Master,104199,2,MORTGAGE,15000,EDUCATION,5.79,0.14,3,661,no,0
