loan_uuid,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,
72f66c58-5ceb-46d0-95fe-1783e9e8e798,23,male,Master,85404,1,RENT,12000,EDUCATION,7.71,0.14,3,635,no,0,
72f8e69d-3776-49f0-a877-ee3de0d3f978,27,female,Associate,96955,4,RENT,7500,DEBTCONSOLIDATION,12.18,0.08,5,567,yes,0,
72fb15ff-1c11-4855-b720-b82b29e7439f,23,male,Bachelor,29592,5,RENT,8000,PERSONAL,7.29,0.27,2,619,no,1,
72ff9d55-47cb-4abc-94d3-9f6edaf39966,30,female,Bachelor,46645,10,RENT,15050,MEDICAL,9.99,0.32,7,647,no,1,
7300ff71-a613-4d33-9c9c-31b3e89dfde9,30,female,Bachelor,121611,6,RENT,20000,DEBTCONSOLIDATION,17.9,0.16,7,549,no,1,
73025063-605b-424d-981c-8f8e22bb4da8,27,female,Associate,44310,5,MORTGAGE,12500,HOMEIMPROVEMENT,6.03,0.28,7,617,no,1,
7304e935-1a85-4808-847d-89ef2bf0c306,32,female,Bachelor,63579,9,MORTGAGE,2514,HOMEIMPROVEMENT,9.05,0.04,10,665,yes,0,
7306ff54-1e6a-4d0d-91f8-41097dcda65f,23,male,Associate,78665,1,RENT,7000,MEDICAL,11.86,0.09,3,605,no,0,
7310596a-4bb1-4f9d-8d1a-2f5cfd552384,22,female,Master,42734,0,RENT,15000,VENTURE,14.27,0.35,3,692,no,1,
7313249c-5b28-43bc-a601-3db00f9a0e29,28,female,High School,66959,5,OWN,18000,PERSONAL,7.9,0.27,6,587,yes,0,
7313d679-442d-47d8-babf-1bd4415e592f,36,male,High School,38301,15,RENT,8000,MEDICAL,14.11,0.21,12,653,no,1,
7314ccc9-b0d9-47e6-ad53-401e712cb5cc,26,male,Master,33481,0,RENT,1525,MEDICAL,15.23,0.05,3,645,yes,0,
731504b9-40c5-4e4e-b448-86ae47300072,26,female,High School,47738,2,RENT,8000,DEBTCONSOLIDATION,12.32,0.17,4,624,no,1,
73151198-2d32-40f4-aa11-62d12ed12eda,27,male,Associate,99690,5,MORTGAGE,3288,VENTURE,6.79,0.03,4,610,no,0,
7315b564-5ba6-4591-b2e3-e9bcbaeb6fab,23,male,Associate,55073,0,RENT,13500,EDUCATION,7.88,0.25,3,631,yes,0,
7317be19-1b45-4ce2-ad11-b5645f48d325,23,male,Associate,120680,0,MORTGAGE,8000,MEDICAL,7.37,0.07,4,573,yes,0,
7318c009-b6eb-4a39-b2fc-af8173b5f951,27,male,High School,170127,4,MORTGAGE,6450,VENTURE,5.99,0.04,6,661,no,0,
731967b8-cda9-4f38-b1aa-cc562160e550,29,female,High School,43016,10,RENT,10431,MEDICAL,13.24,0.24,7,642,no,0,
731d9495-8e3f-4dc4-b78f-a7d7a8b4c4b7,27,male,Bachelor,51059,7,RENT,3000,DEBTCONSOLIDATION,11.01,0.06,7,732,yes,0,
731dba7c-6162-4f0f-b30e-fcbc3159496e,23,female,Bachelor,22541,0,RENT,4000,DEBTCONSOLIDATION,10.99,0.18,3,604,no,1,
731ddf85-fcd9-4718-968c-cad24ae9f07a,25,male,Bachelor,53938,3,RENT,8500,MEDICAL,14.27,0.16,4,659,no,1,
731f8cdf-138a-4968-a5a4-79483d268677,24,female,High School,45476,0,RENT,6000,MEDICAL,6.76,0.13,4,621,yes,0,
732097e9-011d-444f-9a12-a7c711a71328,26,female,High School,120845,1,MORTGAGE,17000,DEBTCONSOLIDATION,13.61,0.14,3,657,yes,0,
73258471-1fc8-402d-be61-a3509c6d4e3a,34,male,Master,29908,7,MORTGAGE,2000,MEDICAL,9.2,0.07,7,630,yes,0,
732831be-b69a-4745-8fbf-4626a517391e,24,male,Bachelor,102877,4,MORTGAGE,27072,MEDICAL,11.76,0.26,3,679,yes,0,
732ac0e4-17b5-415f-bbab-fcab1cc36a12,23,male,Bachelor,29820,1,OWN,2500,MEDICAL,10.96,0.08,2,639,yes,0,
732cfa63-2a59-4c33-b792-1f61170c9f1d,23,female,Bachelor,18776,3,RENT,1400,DEBTCONSOLIDATION,15.62,0.07,3,558,no,1,
732d40d3-0f5f-4a3e-a587-7348f7fa8522,23,male,Associate,25168,0,MORTGAGE,6400,MEDICAL,10.65,0.25,4,638,no,0,
732d631b-6003-4822-95bd-a99315225dbd,25,male,High School,43979,1,OWN,5500,PERSONAL,14.86,0.13,4,615,no,0,
732db909-113d-456b-a43f-83827a6111ff,33,female,Associate,77890,11,MORTGAGE,15000,HOMEIMPROVEMENT,10.27,0.19,8,640,yes,0,
732e49e4-5d50-41cf-813a-961ce69b351d,22,female,Associate,63720,0,MORTGAGE,8000,VENTURE,15.23,0.13,4,555,yes,0,
7331e646-8942-4086-a6d5-be041af02d70,23,female,Associate,48242,5,MORTGAGE,2800,EDUCATION,12.87,0.06,4,657,no,1,
73327637-0a81-4754-9e05-50ef8ffadf8f,25,female,High School,79012,4,RENT,4800,HOMEIMPROVEMENT,13.49,0.06,3,667,yes,0,
733390f9-f314-4064-8b8a-f6ec54afafa9,25,female,Associate,84972,4,MORTGAGE,4800,VENTURE,6.99,0.06,4,668,no,0,
73339fc7-23fe-405d-a55d-9b153345589b,27,female,Associate,85004,5,MORTGAGE,5600,PERSONAL,5.42,0.07,7,675,yes,0,
7334c351-c5e9-4b95-8818-20e99723153b,24,male,Master,78978,4,RENT,3600,HOMEIMPROVEMENT,10.61,0.05,2,697,yes,0,
7335ddde-ecf8-4b28-b55e-9ddaccbec04f,32,male,Bachelor,361150,8,MORTGAGE,24000,MEDICAL,12.87,0.07,10,681,no,0,
7336b7a0-dd41-44c9-9c3f-5ab9d8867ba7,23,male,Associate,89735,2,RENT,24000,DEBTCONSOLIDATION,10.99,0.27,2,689,no,1,
7336bb5d-210e-45cc-99a0-e1321e878325,24,female,Associate,32598,4,RENT,7850,MEDICAL,9.96,0.24,2,667,no,0,
7337d761-63db-4690-87c4-e60f50aef584,22,female,Master,49435,0,RENT,4000,PERSONAL,11.56,0.08,4,587,yes,0,
73397c86-ccb5-4e28-b6f2-99957e59f81d,24,male,Master,40517,0,RENT,4000,DEBTCONSOLIDATION,11.35,0.1,3,686,yes,0,
733a615e-5cd0-4659-be1b-650b50dadc0d,27,female,Bachelor,60684,5,MORTGAGE,8000,VENTURE,6.75,0.13,5,701,no,0,
733bc3cd-9b99-430a-b74a-59cceba5c093,27,male,Associate,65891,6,MORTGAGE,4000,MEDICAL,11.01,0.06,8,589,yes,0,
733bd332-c4bd-4a3c-b92f-41189bfcc46a,27,male,Associate,72946,8,RENT,2400,VENTURE,7.49,0.03,6,650,yes,0,
733e1dfd-d6cc-4ab4-af24-1e085c5999c6,22,male,Master,66071,0,RENT,19000,VENTURE,11.01,0.29,4,664,no,1,
733e2f88-b0fc-4e9a-b71f-b1547770dae7,32,female,High School,32085,8,RENT,6636,MEDICAL,11,0.21,8,593,yes,0,
733ff077-0adc-4612-9e01-43f47e778ac8,30,male,Bachelor,85103,7,MORTGAGE,6000,MEDICAL,11.01,0.07,7,724,yes,0,
7340acb1-ac84-453a-8c56-677c2b77b67d,31,male,Associate,92193,9,RENT,6000,HOMEIMPROVEMENT,7.49,0.07,5,632,yes,0,
7342e672-388d-4b65-bff6-1316d7bc286b,25,female,Associate,65581,1,MORTGAGE,8000,VENTURE,6.92,0.12,4,666,yes,0,
7342f498-129f-45aa-ac85-67806d6b63f2,23,female,Bachelor,111440,0,RENT,4000,EDUCATION,5.42,0.04,2,673,yes,0,
7343a4ee-9ff6-4555-ad94-e07830f4ca75,22,male,Bachelor,127280,0,MORTGAGE,7500,EDUCATION,11.01,0.06,2,598,yes,0,
73457843-db81-4b02-a66d-8430fa5274f2,27,male,High School,108957,3,MORTGAGE,20000,EDUCATION,11.01,0.18,6,611,yes,0,
7347c245-7ef9-409b-9cbf-82052f709b69,43,male,Doctorate,38812,16,RENT,8746,MEDICAL,15.62,0.23,9,722,no,1,
7348902b-809c-47d5-a64d-6caa0333a2ed,29,female,Master,193120,2,OWN,10000,HOMEIMPROVEMENT,11.86,0.05,7,659,yes,0,
7349eab4-7f64-4376-aacf-c2cf6ee62cb5,22,female,High School,36866,0,RENT,9113,MEDICAL,10.1,0.25,4,582,no,1,
7349f5ca-cae8-40cc-9e68-f18ead80c4c4,37,male,High School,210982,16,MORTGAGE,21000,DEBTCONSOLIDATION,10.09,0.1,14,610,no,0,
7349f5fa-cc6e-40ed-8824-fec9442f21f3,21,male,Master,9605,0,RENT,2522,MEDICAL,12.7,0.26,3,705,no,1,
734a048e-a05e-4a7f-9a7d-82c1b2844d21,28,female,Bachelor,67134,4,RENT,3200,DEBTCONSOLIDATION,9.91,0.05,5,650,yes,0,
734b995a-702b-4fe5-badd-c9a5f8742da4,29,female,Bachelor,69230,6,RENT,18000,DEBTCONSOLIDATION,11.01,0.26,8,638,no,1,
734cc05f-f9ea-47ca-800b-859a323cdf9e,21,female,Bachelor,10606,0,RENT,2800,DEBTCONSOLIDATION,7.4,0.26,2,627,no,1,
734d36a2-4b9d-47b4-a2f5-ee0bb7eed62b,34,male,Bachelor,66746,8,MORTGAGE,7000,EDUCATION,13.49,0.1,10,679,no,0,
734dd9a3-65b0-49fb-ba69-b5112d931964,32,female,Master,23740,9,RENT,8325,VENTURE,6.62,0.35,10,629,no,1,
734e4f9f-05e4-44c3-8aa5-5d68a3dff909,34,male,High School,96960,10,MORTGAGE,12000,HOMEIMPROVEMENT,11.01,0.12,10,664,yes,0,
734e5682-512c-4084-bcac-dca887d25075,30,female,Bachelor,65988,10,MORTGAGE,5000,MEDICAL,7.83,0.08,5,638,yes,0,
734ed49a-0745-4b0d-9ff2-172c5449cd41,38,female,High School,101854,14,MORTGAGE,15000,VENTURE,9.63,0.15,16,656,yes,0,
734fc1ac-4c40-4316-a924-a44242cced99,27,male,Master,47545,2,RENT,3000,DEBTCONSOLIDATION,11.48,0.06,9,677,yes,0,
73527688-7e5b-4b86-8c20-73634a621eee,26,male,Associate,55765,0,RENT,18212,DEBTCONSOLIDATION,12.99,0.33,5,592,no,1,
73545408-7ece-48a2-9b22-56259ca54c2b,26,female,Bachelor,241228,8,MORTGAGE,2786,DEBTCONSOLIDATION,13.79,0.01,3,661,no,0,
7357ed86-9a02-4014-a8a1-9f579c004e90,27,male,Associate,45646,4,MORTGAGE,8800,DEBTCONSOLIDATION,11.48,0.19,6,633,no,0,
73585f18-85e2-41fb-8b5f-02b901a58eba,22,female,Bachelor,35537,0,RENT,3000,VENTURE,10.84,0.08,3,697,yes,0,
7358aba1-7f23-46ca-a671-aecd83e3352f,33,female,Master,207498,11,MORTGAGE,16000,EDUCATION,9.63,0.08,8,573,no,0,
735a35bf-f3d9-4418-b7da-20e01ea4979c,27,male,Associate,133500,6,MORTGAGE,3600,HOMEIMPROVEMENT,6.03,0.03,5,691,no,0,
735aa53c-d2d2-429e-a2ad-cef84f06fb46,25,male,High School,103307,0,MORTGAGE,10095,VENTURE,13.03,0.1,5,620,no,0,
735c7fa0-618c-4244-b7b6-bae601f891f1,35,female,Bachelor,97060,11,RENT,7050,EDUCATION,8.88,0.07,10,647,yes,0,
735d6093-6de7-4c2d-93f6-7d4d1ac3053d,27,female,High School,55051,4,RENT,3600,VENTURE,12.42,0.07,8,455,yes,0,
735dffba-47d3-435b-8efd-ea9717630c54,23,male,High School,88355,0,MORTGAGE,12000,EDUCATION,16.37,0.14,3,481,yes,0,
735f1e32-0619-402e-83f4-adbd8b7a8be8,23,female,Bachelor,58962,0,OWN,2500,MEDICAL,5.42,0.04,3,694,no,0,
735f6420-aa05-4ee3-8062-babf42f112aa,26,male,High School,144953,3,MORTGAGE,10000,EDUCATION,5.42,0.07,4,504,yes,0,
7361daf6-caa5-4b1a-a832-80fe182fd1c0,22,male,High School,56215,0,RENT,6200,DEBTCONSOLIDATION,11.01,0.11,4,642,no,1,
7362ffeb-707e-4e84-8491-8a21148f0568,26,male,High School,89371,2,MORTGAGE,1200,HOMEIMPROVEMENT,13.22,0.01,4,577,no,0,
73666ad3-8b1c-4b50-92c3-d44a956aaf75,28,female,Associate,52521,7,RENT,8000,PERSONAL,6.03,0.15,9,650,yes,0,
73670239-b3a7-452a-b94c-62aafff6bf77,27,female,Associate,42824,5,RENT,8000,MEDICAL,12.21,0.19,6,533,yes,0,
73679574-8ad6-4ed9-bbf1-0a313b50643b,23,female,High School,41463,1,RENT,10750,DEBTCONSOLIDATION,11.01,0.26,3,627,no,1,
7367a94c-bc1c-4315-9470-7b7770d3bc1e,27,male,Master,31184,5,OWN,8000,EDUCATION,9.52,0.26,6,675,yes,0,
7368e81c-cafe-4e63-8f31-1ae1945d0578,25,female,Master,90903,0,MORTGAGE,15000,DEBTCONSOLIDATION,9.63,0.17,3,640,yes,0,
736a86ed-4570-40c4-b9b9-771bc55f3209,26,female,Bachelor,207497,7,RENT,12000,EDUCATION,11.49,0.06,4,659,yes,0,
736a8bb9-9a18-410d-a203-4f292f2d8ba0,24,female,Associate,10721,6,RENT,1000,EDUCATION,11.36,0.09,4,630,no,0,
736bb467-dd49-4186-ad5d-6fd98fbb8c2e,36,male,Bachelor,166521,13,MORTGAGE,10000,VENTURE,13.98,0.06,15,597,yes,0,
736e8413-3e14-426d-9d7b-8e7e51a5fb6c,26,female,Associate,361076,1,MORTGAGE,7800,MEDICAL,13.49,0.02,4,669,no,0,
736fa7a3-674a-4130-b305-5e77edb2ca92,22,male,Master,29754,0,RENT,4800,EDUCATION,7.49,0.16,2,598,no,0,
736fd4dc-eba0-4164-b1ca-37c3699cfe41,25,male,Associate,67426,1,MORTGAGE,3000,VENTURE,11.14,0.04,7,610,yes,0,
73703e40-d720-4449-87fe-9e75587e12dd,32,male,Bachelor,114871,13,RENT,4000,HOMEIMPROVEMENT,7.49,0.03,8,685,yes,0,
7372060a-92e1-4d1d-9094-6c2cadcb22a1,23,male,High School,100732,0,MORTGAGE,12000,HOMEIMPROVEMENT,9.76,0.12,2,530,no,1,
737450fd-df63-4bb5-9135-f5fb5ab449f6,27,male,Bachelor,163587,8,MORTGAGE,5000,VENTURE,8.43,0.03,8,679,no,0,
73757d04-47bf-4f01-b9b6-b745bfb49a8f,27,female,Associate,79127,6,MORTGAGE,3000,PERSONAL,7.51,0.04,8,610,yes,0,
737671fd-c6c3-4af2-b77c-c9ae4e439d72,26,male,Bachelor,78858,3,RENT,6000,EDUCATION,16.49,0.08,2,694,no,0,
7376b03b-74d3-4933-91b1-003da2cf453e,25,female,High School,145342,1,MORTGAGE,20000,HOMEIMPROVEMENT,11.14,0.14,4,613,yes,0,
737712d2-5593-4f61-86ea-a7fdf3ed23bf,25,female,Bachelor,84995,0,MORTGAGE,15600,DEBTCONSOLIDATION,11.71,0.18,3,579,no,0,
737748e2-eeab-49e8-8ab4-ee87a7f81587,26,male,Bachelor,100866,6,RENT,5450,EDUCATION,7.9,0.05,4,577,yes,0,
73796ff4-cffc-49bd-977b-9241fd70fc99,21,male,High School,18221,0,RENT,1000,VENTURE,16.29,0.05,4,559,no,1,
737971e0-eb9e-42a3-852b-e101f63c6aea,21,female,Bachelor,51356,0,RENT,11200,VENTURE,16.77,0.22,4,686,no,0,
73797935-11f8-41bf-924b-7cbe4c5bbef3,28,female,High School,68672,2,RENT,5600,DEBTCONSOLIDATION,10.37,0.08,6,651,yes,0,
7379b365-d99e-4731-8476-3f30917533b0,22,female,High School,18817,0,RENT,6000,MEDICAL,6.03,0.32,3,621,no,1,
737a56d3-c542-404a-a51f-7e180f67ee5f,48,male,Associate,72975,24,MORTGAGE,2500,VENTURE,7.29,0.03,13,701,no,0,
737b0c9d-ac87-4d28-b454-322cc1258b5d,22,male,High School,58683,2,RENT,14000,PERSONAL,13.92,0.24,3,631,no,1,
737b3bb1-8818-4da2-ac41-c825d679b924,24,female,Associate,81570,0,RENT,3000,DEBTCONSOLIDATION,10.02,0.04,3,598,yes,0,
737d56fa-4838-4ff2-b2af-3979d4ad0308,23,male,Associate,64305,2,RENT,4500,EDUCATION,6.76,0.07,4,661,yes,0,
73802396-8b0f-4f6a-b879-762dbba3ed41,28,male,Master,62082,3,RENT,16000,EDUCATION,16.32,0.26,9,536,no,1,
738117cf-b64c-4d4c-898b-a28019c56cd4,24,male,Associate,37322,1,MORTGAGE,10000,HOMEIMPROVEMENT,14.22,0.27,3,685,no,1,
73819722-10f0-4256-9200-e1dbae2fcaf3,31,female,Bachelor,60947,13,MORTGAGE,2000,VENTURE,6.39,0.03,7,637,yes,0,
7381c6f4-064b-4412-967a-f22327539db1,31,male,Associate,46511,9,OWN,14000,VENTURE,9.91,0.3,5,672,no,0,
738210b9-d467-4508-9682-e1717157c5df,25,female,High School,117218,5,MORTGAGE,9404,VENTURE,7.06,0.08,3,584,yes,0,
73827b05-3267-413e-8cec-f8242e65d7d7,29,female,Bachelor,156889,6,MORTGAGE,17500,VENTURE,8.94,0.11,9,601,yes,0,
7383f7db-8925-43ea-82ed-0536d62d54af,23,male,Bachelor,36680,0,RENT,5000,DEBTCONSOLIDATION,7.66,0.14,4,696,yes,0,
7383fbca-515b-4171-8a55-d6eb24d1e3c7,29,female,Master,51668,6,RENT,10000,HOMEIMPROVEMENT,15.21,0.19,7,597,no,1,
738415b2-3013-41b7-a015-f997747044c9,65,male,High School,56322,44,RENT,10500,VENTURE,16.32,0.19,24,701,no,0,
738471a5-bd01-4ed8-bed9-80bb105718cb,24,female,High School,128127,2,MORTGAGE,4575,DEBTCONSOLIDATION,7.51,0.04,2,512,yes,0,
73854405-6c5a-41e3-8b61-e61e86b16260,29,male,Bachelor,96022,5,MORTGAGE,8000,DEBTCONSOLIDATION,5.42,0.08,5,560,yes,0,
7385ab92-dcbf-49bb-9edf-a2799a89274e,22,female,High School,58221,0,MORTGAGE,5325,EDUCATION,10.62,0.09,4,606,yes,0,
7387120d-caa6-4667-8d29-cad3f5939bac,26,female,Bachelor,58002,5,MORTGAGE,12000,DEBTCONSOLIDATION,9.07,0.21,5,635,no,0,
73889f38-95d8-4cd0-ba00-a3c22b5598fb,30,male,Associate,253392,8,RENT,7865,MEDICAL,8.86,0.03,7,658,yes,0,
738c1a62-d168-45e6-b8da-6b02713b9148,41,male,High School,53014,18,RENT,4000,MEDICAL,13.23,0.08,16,673,yes,0,
738c1e41-3b20-40d3-9f0b-2bf23d5cdee0,22,male,High School,26872,3,OWN,8500,VENTURE,6.54,0.32,4,656,no,0,
738d4f0c-f5d3-40d0-88f4-520d7e8fca76,26,female,Master,151928,4,MORTGAGE,7500,DEBTCONSOLIDATION,13.92,0.05,2,650,yes,0,
738df54b-3a8b-40aa-a78f-a85af3ac09d0,29,female,Bachelor,119616,6,RENT,12500,HOMEIMPROVEMENT,11.01,0.1,9,653,yes,0,
738f043f-3851-45d0-bdde-1010369d6271,26,male,High School,23956,8,OWN,4500,PERSONAL,7.88,0.19,3,580,no,1,
7390246d-4649-4282-923c-3271708a56ce,22,male,High School,13178,0,RENT,3250,VENTURE,11.01,0.25,2,668,no,1,
7390c22f-5e9a-456c-a9a4-010e8ce813a0,23,male,High School,59620,0,MORTGAGE,5000,DEBTCONSOLIDATION,15.21,0.08,3,646,no,1,
73913dea-d557-47e1-8062-6371ed02198f,32,female,Associate,91569,9,MORTGAGE,3162,VENTURE,13.22,0.03,7,665,no,0,
7393a43a-80dd-4dc7-ba2b-9b511030c0a2,50,male,Associate,62984,28,OWN,10875,VENTURE,7.49,0.17,14,663,yes,0,
73955ade-4698-4070-a667-69d6ccfe4135,33,female,Master,144759,9,RENT,25000,DEBTCONSOLIDATION,11.36,0.17,8,637,no,0,
7395e28e-ffbc-4ff1-8581-38f80bc6b4d8,22,female,High School,32072,0,RENT,7562,DEBTCONSOLIDATION,10.93,0.24,3,574,yes,0,
739732ff-570a-4365-bb7d-747fe9d83d86,28,male,High School,43048,8,OWN,13250,PERSONAL,16.89,0.31,7,601,yes,0,
739acbe4-b9bf-49ad-b5f6-1834f7243f76,34,male,Bachelor,50979,11,OWN,22750,VENTURE,6.91,0.45,10,679,no,0,
739b8942-b452-40ac-8537-dd642ee6a0f3,34,female,Associate,25937,8,RENT,2100,MEDICAL,7.88,0.08,8,513,yes,0,
739ddeaa-b6da-4276-b68d-1d70011df971,32,female,High School,90385,8,RENT,25000,MEDICAL,10.38,0.28,8,603,no,1,
739de373-999e-445f-9fc8-7302fc8aec24,22,male,Bachelor,94527,0,MORTGAGE,7750,MEDICAL,7.51,0.08,4,678,yes,0,
73a138e0-cc84-4343-bd11-b35f6ad07da4,26,male,Bachelor,62195,4,MORTGAGE,15825,MEDICAL,6.99,0.25,3,663,yes,0,
73a1e807-28b1-465c-908c-59d3ed4d3e3f,29,female,Bachelor,166630,9,MORTGAGE,24000,PERSONAL,16.35,0.14,6,700,no,1,
73a1f78b-d2eb-4e55-bcfa-758992cd36a7,33,female,Bachelor,89821,7,RENT,3600,DEBTCONSOLIDATION,15.27,0.04,9,692,no,0,
73a4fc94-d38e-4449-b440-c0de2b102385,25,male,High School,97020,2,MORTGAGE,18000,EDUCATION,5.79,0.19,3,636,no,0,
73a6e1aa-67a7-42b1-ae19-f8d01149c30a,34,male,Bachelor,18448,11,RENT,5580,EDUCATION,10.54,0.3,8,672,no,1,
73a9ca5f-0594-452b-b63a-a7e57e275bb6,25,male,Bachelor,50534,3,RENT,10000,HOMEIMPROVEMENT,12.7,0.2,5,651,no,1,
73aa1718-45ef-4f86-a5d1-cbe1baf1fc7d,21,male,Associate,49184,0,OWN,5600,VENTURE,10.25,0.11,3,654,no,0,
73aa5f1c-b9be-494e-8e51-3cd1733312f9,39,female,Bachelor,61079,17,RENT,5500,PERSONAL,6.54,0.09,13,580,yes,0,
73ae5a09-68dd-4af8-a18f-9657db102200,33,male,High School,68329,8,MORTGAGE,11500,PERSONAL,7.14,0.17,10,628,yes,0,
73af189a-c35a-403e-887b-d5334f533fd7,27,male,Bachelor,78799,5,RENT,16000,VENTURE,15.12,0.2,5,599,no,1,
73b456b6-cc72-4929-a21f-a093beb08c82,42,male,Associate,87298,17,MORTGAGE,4331,MEDICAL,7.21,0.05,10,691,yes,0,
73b62629-a0ac-459c-be28-eb1b10a5ec6a,26,female,Associate,78890,5,MORTGAGE,5000,HOMEIMPROVEMENT,11.58,0.06,3,659,yes,0,
73bc02a3-8e00-4b05-b07b-5d0c881e8eec,25,male,Bachelor,50008,4,OWN,7000,HOMEIMPROVEMENT,19.03,0.14,4,550,no,1,
73bc0ec5-362a-4e58-b8c5-aa316076cbdc,38,female,Associate,104007,17,RENT,10000,DEBTCONSOLIDATION,12.53,0.1,13,627,no,0,
73bc5f7d-cc04-43c5-b8fc-b59651d1311a,24,female,Master,132998,0,MORTGAGE,20000,EDUCATION,11.16,0.15,3,621,yes,0,
73bd0dd7-f6f9-489b-acf3-aefab282282a,39,male,High School,15402,17,RENT,1500,MEDICAL,11.11,0.1,11,665,yes,0,
73bfd252-7ccd-4a4a-a14f-921836e0ccd5,23,female,High School,31658,3,MORTGAGE,7850,DEBTCONSOLIDATION,13.49,0.25,4,522,yes,0,
73c29817-9d35-4a67-b2ee-4608a6e0dc8d,36,male,Associate,178641,14,MORTGAGE,10000,DEBTCONSOLIDATION,14.11,0.06,13,613,no,1,
73c4b87b-f2fa-41bb-b20b-2607cd37a2a5,24,male,Bachelor,102803,1,RENT,15000,MEDICAL,13.11,0.15,3,579,yes,0,
73c5fbcf-d02a-4351-8762-0e8a8aaa05b1,21,female,Bachelor,97216,0,MORTGAGE,5000,EDUCATION,12.99,0.05,2,567,yes,0,
73c866c1-fbf4-47fb-9ab9-4bc3038cba6c,32,female,Master,65436,10,MORTGAGE,3000,EDUCATION,11.01,0.05,7,684,no,0,
73c9b839-7f46-409f-9074-60e35f4cc645,35,male,Bachelor,32639,13,RENT,6000,DEBTCONSOLIDATION,16.29,0.18,8,662,no,1,
73c9bfec-c1b3-461d-8bb6-ad8be0b31ab0,32,male,Bachelor,145000,9,MORTGAGE,5600,HOMEIMPROVEMENT,10.75,0.04,10,691,no,0,
73cb64f9-3b2c-47f2-b47b-2717e550aa87,31,female,Master,35442,9,RENT,6200,PERSONAL,12.23,0.17,9,612,yes,0,
73cd7c04-5315-4da0-bd7a-ca0212f4e0ae,27,male,Bachelor,101785,4,RENT,12000,VENTURE,13.16,0.12,5,619,yes,0,
73ced6e7-af0e-4e41-82a5-d8a4ce913c3e,25,female,High School,36826,4,RENT,10000,MEDICAL,7.51,0.27,3,650,no,1,
73cf0a4f-7b71-4824-b0ad-b3a1f57c4a18,30,male,Bachelor,94563,8,MORTGAGE,4589,VENTURE,7.7,0.05,8,654,no,0,
73d335d9-6e34-4f63-92e6-f2f7e7a5e437,32,male,Associate,101608,10,RENT,15000,DEBTCONSOLIDATION,10.99,0.15,7,609,yes,0,
73d3ffc0-9f87-4539-9e75-7e84956b034e,33,male,High School,44247,8,RENT,5600,PERSONAL,11.99,0.13,7,665,no,1,
73d4cf43-54cc-43fa-90c9-3d2b9678b95b,25,male,Associate,132827,6,RENT,12000,HOMEIMPROVEMENT,12.23,0.09,2,624,no,0,
73dbc6d0-8a27-461d-8e5f-3f85989a2a82,23,male,Associate,85205,0,RENT,6000,EDUCATION,11.49,0.07,4,702,yes,0,
73dc51c0-4af2-49cc-b826-6cebb8ce5d70,44,male,High School,36999,26,RENT,12000,MEDICAL,11.83,0.32,11,658,no,1,
73dc86c1-10d5-416e-a169-145714c46f2f,30,female,Bachelor,64832,8,RENT,15000,PERSONAL,9.08,0.23,10,637,yes,0,
73ddf5d4-6abf-4d4c-8293-bbafbc796301,22,female,Associate,29178,0,RENT,7700,EDUCATION,5.99,0.26,2,588,no,1,
73df2ba0-e729-4cd8-830a-fb7fe85f193f,23,male,Bachelor,39191,0,MORTGAGE,15000,DEBTCONSOLIDATION,11.58,0.38,4,618,yes,0,
73e0e02c-7adf-49b8-8ef9-48de82c31ac1,35,female,High School,66836,13,RENT,6000,PERSONAL,11.99,0.09,11,693,no,0,
73e39698-a099-4cd7-9966-3cca87f3bed5,22,male,High School,58859,1,RENT,20000,VENTURE,11.36,0.34,4,672,no,1,
73e40bfd-55c3-472b-95bd-5a3c19ef43d2,23,male,Associate,61041,1,MORTGAGE,6000,PERSONAL,11.01,0.1,3,622,yes,0,
73e438a3-55f1-4901-8449-da6a8b975b81,24,male,Associate,100743,1,MORTGAGE,10400,HOMEIMPROVEMENT,5.79,0.1,3,589,no,0,
73e76641-84a2-4d56-812d-2ff69bcfd3ea,28,male,Bachelor,97213,5,OWN,8400,EDUCATION,7.9,0.09,5,684,no,0,
73e8f3ed-92a5-40ae-b397-205a5b899315,28,female,Associate,144999,2,MORTGAGE,20000,EDUCATION,9.49,0.14,10,647,yes,0,
73ed0908-a09d-4eab-99b9-b8e325b8894c,31,male,Bachelor,24524,9,OWN,5000,HOMEIMPROVEMENT,8.59,0.2,8,622,yes,0,
73f2110b-fb14-471f-89b4-9f59a8dfd393,22,male,High School,67123,0,RENT,15000,PERSONAL,14.61,0.22,4,608,yes,0,
73f6d236-1693-44ef-a96e-0933d2418fae,26,female,High School,18402,5,RENT,1500,PERSONAL,9.25,0.08,4,683,no,0,
73f6f952-0715-45bf-bf08-737607f4e05b,21,male,High School,32379,1,MORTGAGE,14500,MEDICAL,14.61,0.45,2,499,no,1,
73f71344-7d02-489a-a2e3-54b30b7a994d,28,male,Bachelor,97264,8,MORTGAGE,15000,HOMEIMPROVEMENT,14.17,0.15,8,656,yes,0,
73f8f57b-6ed8-4d6f-8f8e-4af742d7e1a7,33,male,High School,78018,12,RENT,3200,EDUCATION,10.74,0.04,9,639,yes,0,
